_id,CrashFactId,Name,MinorInjuries,ModerateInjuries,SevereInjuries,FatalInjuries,TcrNumber,CityDamageFlag,ShortFormFlag,Distance,CrashDateTime,PedestrianAction,RoadwaySurface,RoadwayCondition,Lighting,PrimaryCollisionFactor,TrafficControl,Weather,CollisionType,ProximityToIntersection,VehicleInvolvedWith,PedestrianDirectionFrom,PedestrianDirectionTo,DirectionFromIntersection,Comment,SpeedingFlag,HitAndRunFlag,IntersectionNumber,AStreetName,BStreetName,Latitude,Longitude
1848,689004,CR-0000094864,0,0,0,0,22-284-0092,False,False,30,10/11/2022 2:50:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Head On,Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,False,False,37840,CHERRY AV,SHAWN DR,37.25987305,-121.8849855
1849,689006,CR-0000094866,0,0,0,0,22-285-0173,False,False,50,10/12/2022 7:29:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,False,False,37840,CHERRY AV,SHAWN DR,37.25987305,-121.8849855
1850,688975,CR-0000094834,0,0,0,0,22-301-0902,False,False,133,10/28/2022 7:56:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,West Of,,False,True,92630,MONTELEGRE DR,MONTORO DR,37.22662355,-121.893002
1851,689034,CR-0000094940,1,0,0,0,22-294-0268,True,False,282,10/21/2022 10:18:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,TREE,False,False,99692,SANTA TERESA BL,THORNWOOD DR,37.25283237,-121.8588706
1852,681658,CR-0000091054,0,0,0,0,22-064-4002,False,True,0,3/4/2022 1:38:00 PM,No Pedestrians Involved,Unknown,Unknown,Daylight,Unknown,Unknown,Unknown,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,99692,SANTA TERESA BL,THORNWOOD DR,37.25283237,-121.8588706
1853,692405,CR-0000097688,1,0,0,0,23-080-0473,False,False,0,3/21/2023 2:35:00 PM,No Pedestrians Involved,Wet,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Rain,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,99692,SANTA TERESA BL,THORNWOOD DR,37.25283237,-121.8588706
1854,694117,CR-0000097897,1,0,0,0,23-099-0510,True,False,0,4/9/2023 3:58:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Head On,Intersection,Fixed Object,Not Applicable,Not Applicable,At,LIGHTPOLE,True,False,99692,SANTA TERESA BL,THORNWOOD DR,37.25283237,-121.8588706
1855,689509,CR-0000095486,0,0,0,0,22-364-9712,False,False,0,12/27/2022 12:30:00 AM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Rain,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,99692,SANTA TERESA BL,THORNWOOD DR,37.25283237,-121.8588706
1856,689794,CR-0000095820,1,0,0,0,22-211-0437,False,False,0,7/30/2022 12:19:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,99692,SANTA TERESA BL,THORNWOOD DR,37.25283237,-121.8588706
1857,696228,CR-0000099373,0,0,0,0,23-111-4001,False,True,0,4/19/2023 2:10:00 PM,No Pedestrians Involved,Unknown,Unknown,Daylight,Unknown,Unknown,Unknown,Rear End,Intersection,Parked Vehicle,Not Applicable,Not Applicable,At,,False,False,99692,SANTA TERESA BL,THORNWOOD DR,37.25283237,-121.8588706
1858,691093,CR-0000097266,0,0,0,0,23-058-0121,True,False,295,2/27/2023 1:26:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Hit Object,Non-Related,Fixed Object,Not Applicable,Not Applicable,West Of,LIGHT POLE,False,False,50016,DELLWOOD WY,KOOSER RD,37.24591924,-121.8876969
1859,684836,CR-0000093408,0,0,0,0,22-184-0056,False,False,17,7/3/2022 1:08:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Head On,Related,Other Vehicle,Not Applicable,Not Applicable,West Of,,True,True,29182,CALMOR AV,DELAWARE AV,37.24943853,-121.851472
1860,683396,CR-0000092990,0,1,0,0,22-180-0403,False,False,357,6/29/2022 2:05:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Vehicle/Bike,Non-Related,Scooter Motorized,Not Applicable,Not Applicable,West Of,,False,False,10526,AUZERAIS AV,HANNAH ST,37.32139248,-121.9025235
1861,689751,CR-0000095769,1,0,0,0,22-340-0386,False,False,0,12/6/2022 11:48:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Head On,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,77670,JULIAN ST,SECOND ST,37.34105421,-121.8927771
1862,690381,CR-0000096476,0,0,0,0,22-252-9706,False,True,0,8/30/2022 12:36:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,77670,JULIAN ST,SECOND ST,37.34105421,-121.8927771
1863,711532,CR-0000101471,0,0,0,0,23-256-4013,False,True,0,9/13/2023 11:12:00 AM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,77670,JULIAN ST,SECOND ST,37.34105421,-121.8927771
1864,722102,CR-0000103358,0,0,0,0,24-068-1030,False,False,0,3/8/2024 11:40:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,105071,ROYAL AV,SAN CARLOS ST,37.32420048,-121.9011852
1865,694668,CR-0000098701,1,0,0,0,23-224-0772,False,False,120,8/12/2023 8:24:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,True,True,74800,HURAN DR,WAVERLY AV,37.32712864,-121.8270759
1866,698874,CR-0000100159,0,1,0,0,23-160-0731,False,False,90,6/9/2023 7:41:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Head On,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,True,True,74800,HURAN DR,WAVERLY AV,37.32712864,-121.8270759
1867,711644,CR-0000101326,0,0,0,0,23-345-4006,False,True,0,12/10/2023 5:20:00 PM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,74800,HURAN DR,WAVERLY AV,37.32712864,-121.8270759
1868,682652,CR-0000092228,0,0,0,0,22-147-4001,False,True,51,5/27/2022 7:30:00 AM,No Pedestrians Involved,Unknown,Unknown,Daylight,Unknown,Unknown,Unknown,Sideswipe,Non-Related,Unknown,Not Applicable,Not Applicable,South Of,,False,False,74788,HURAN DR,SANTIAGO AV,37.32600901,-121.8259357
1869,712200,CR-0000101632,0,0,0,0,23-275-0330,False,False,255,10/2/2023 11:30:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Other,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,False,False,74788,HURAN DR,SANTIAGO AV,37.32600901,-121.8259357
1870,682917,CR-0000092469,0,0,0,0,22-048-4002,False,True,0,2/17/2022 8:53:00 AM,No Pedestrians Involved,Unknown,Unknown,Daylight,Unknown,Unknown,Unknown,Other,Intersection,Parked Vehicle,Not Applicable,Not Applicable,At,,False,False,61610,FLINTWOOD CT,SAN RIVAS DR,37.33369354,-121.7916475
1871,689107,CR-0000094976,0,0,0,0,22-319-9703,False,True,51,5/20/2022 4:00:00 PM,No Pedestrians Involved,Dry,Holes Deep Rut,Daylight,Unknown,No Controls Present/Factor,Clear,Broadside,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,North Of,,False,True,7810,ANTONIO LN,VALLEY FORGE WY,37.29733853,-121.9575965
1872,684846,CR-0000093509,0,0,0,0,22-199-4003,False,True,0,7/18/2022 7:50:00 AM,No Pedestrians Involved,Unknown,Unknown,Daylight,Violation Driver 1,Unknown,Unknown,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,87801,MARIA WY,VALLEY FORGE WY,37.2973386,-121.9585533
1873,691145,CR-0000097344,0,1,0,0,23-035-0375,False,False,0,2/4/2023 2:27:00 PM,No Pedestrians Involved,Wet,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,87801,MARIA WY,VALLEY FORGE WY,37.2973386,-121.9585533
1874,688922,CR-0000094781,2,0,0,0,22-280-0184,True,False,0,10/7/2022 6:54:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Fixed Object,Not Applicable,Not Applicable,At,CITY VEHICLE,False,False,107425,SANTA TERESA BL,STEINBECK DR,37.24795933,-121.8592044
1875,712104,CR-0000101327,0,0,0,0,23-344-0518,True,False,120,12/10/2023 3:26:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Hit Object,Non-Related,Fixed Object,Not Applicable,Not Applicable,North Of,LIGHTPOLE,False,False,107425,SANTA TERESA BL,STEINBECK DR,37.24795933,-121.8592044
1876,690124,CR-0000096209,0,0,0,0,22-336-0829,False,False,51,12/2/2022 7:58:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,True,True,119217,BLOSSOM HILL RD,BLOSSOM RIVER DR,37.25044214,-121.869665
1877,716388,CR-0000102387,1,0,0,0,24-040-0594,False,False,215,2/9/2024 4:39:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Vehicle/Bike,Non-Related,Bike,Not Applicable,Not Applicable,East Of,BIKE,False,False,119217,BLOSSOM HILL RD,BLOSSOM RIVER DR,37.25044214,-121.869665
1878,682749,CR-0000092331,0,0,0,0,22-156-0701,False,False,30,6/5/2022 6:27:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,False,True,20415,BLOSSOM HILL RD,SANCHEZ DR,37.2505828,-121.8713866
1879,698909,CR-0000100209,0,0,1,0,23-325-0596,False,False,25,11/21/2023 3:35:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Vehicle/Bike,Related,Bike,Not Applicable,Not Applicable,West Of,BIKE,False,True,20415,BLOSSOM HILL RD,SANCHEZ DR,37.2505828,-121.8713866
1880,696194,CR-0000099338,0,0,0,0,23-119-0037,False,False,0,4/29/2023 12:38:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Overturned,Intersection,Non-Collision,Not Applicable,Not Applicable,At,,True,False,20415,BLOSSOM HILL RD,SANCHEZ DR,37.2505828,-121.8713866
1881,696326,CR-0000099482,1,0,0,0,23-300-0203,False,False,0,10/27/2023 8:13:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Head On,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,20415,BLOSSOM HILL RD,SANCHEZ DR,37.2505828,-121.8713866
1882,711587,CR-0000101331,0,0,0,0,23-358-0397,False,True,0,12/24/2023 1:21:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Intersection,Motor Vehicle On Other Roadway,Not Applicable,Not Applicable,At,,False,False,20415,BLOSSOM HILL RD,SANCHEZ DR,37.2505828,-121.8713866
1883,684685,CR-0000093313,0,1,0,0,22-169-0697,False,False,0,6/18/2022 5:59:00 PM,Crossing In Crosswalk - At Intersection,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Vehicle/Pedestrian,Intersection,Skateboard,West,East,At,PED(Skateboard),False,False,65559,GEORGETTA DR,HICKS AV,37.28810734,-121.9013927
1884,684894,CR-0000093559,0,0,0,0,22-211-0433,True,False,51,7/30/2022 10:36:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Head On,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,PD,False,True,77285,JOSEFA ST,LORRAINE AV,37.32646863,-121.8991398
1885,690251,CR-0000096343,0,0,0,0,22-323-9702,False,True,0,11/18/2022 8:00:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Unknown,Unknown,Clear,Head On,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,77296,JOSEFA ST,PARK AV,37.32691984,-121.8995587
1886,690215,CR-0000096304,0,0,0,0,22-274-9704,False,True,0,9/30/2022 3:30:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Clear,Sideswipe,Intersection,Motorcycle,Not Applicable,Not Applicable,At,,False,False,77296,JOSEFA ST,PARK AV,37.32691984,-121.8995587
1887,696306,CR-0000099462,1,0,0,0,23-287-0533,False,False,,10/14/2023 2:50:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,True,True,97844,ORLANDO DR,WAVERLY AV,37.32619757,-121.8284533
1888,685418,CR-0000094153,0,0,0,0,22-264-0664,False,False,0,9/21/2022 4:20:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,33626,CARNELIAN DR,MCLAUGHLIN AV,37.32891415,-121.8499274
1889,690037,CR-0000096106,0,0,0,0,22-020-4001,False,True,,1/20/2022 4:50:00 PM,No Pedestrians Involved,Unknown,Unknown,Unknown,Violation Driver 1,Unknown,Unknown,Sideswipe,Related,Other Vehicle,Not Applicable,Not Applicable,Unknown,,False,False,33626,CARNELIAN DR,MCLAUGHLIN AV,37.32891415,-121.8499274
1890,690380,CR-0000096475,0,0,0,0,22-232-9703,False,True,,8/18/2022 1:50:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,Unknown,Clear,Sideswipe,Related,Other Vehicle,Not Applicable,Not Applicable,Unknown,,False,True,33626,CARNELIAN DR,MCLAUGHLIN AV,37.32891415,-121.8499274
1891,715884,CR-0000101898,0,0,0,0,23-320-0858,True,False,49,11/16/2023 9:57:00 PM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Rain,Hit Object,Related,Fixed Object,Not Applicable,Not Applicable,West Of,NO PARKING SIGN,False,True,33626,CARNELIAN DR,MCLAUGHLIN AV,37.32891415,-121.8499274
1892,719505,CR-0000102625,1,0,0,0,24-090-0080,False,False,507,3/30/2024 2:18:00 AM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Rain,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,False,True,33626,CARNELIAN DR,MCLAUGHLIN AV,37.32891415,-121.8499274
1893,689965,CR-0000095995,1,0,0,0,22-213-0311,False,False,0,8/1/2022 10:08:00 AM,Crossing In Crosswalk - At Intersection,Dry,Unknown,Daylight,Violation Driver 1,Controls Functioning,Clear,Vehicle/Pedestrian,Intersection,Pedestrian,No Direction (Not Walking),No Direction (Not Walking),At,PEDESTRIAN,True,True,79750,KING RD,SINCLAIR FR,37.34276572,-121.8459175
1894,694707,CR-0000098776,1,0,0,0,23-215-0662,False,False,0,8/3/2023 5:20:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,True,False,79750,KING RD,SINCLAIR FR,37.34276572,-121.8459175
1895,694499,CR-0000098493,1,0,0,0,23-189-0951,True,False,0,7/8/2023 10:38:00 PM,No Pedestrians Involved,Dry,Unknown,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Hit Object,Intersection,Fixed Object,Not Applicable,Not Applicable,At,LIGHT POLE,True,False,79750,KING RD,SINCLAIR FR,37.34276572,-121.8459175
1896,722143,CR-0000103410,1,0,0,0,24-073-0139,False,False,0,3/13/2024 6:52:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dusk - Dawn,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,True,79750,KING RD,SINCLAIR FR,37.34276572,-121.8459175
1897,711903,CR-0000101553,0,0,0,0,23-364-4001,False,True,0,12/30/2023 2:30:00 PM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,79750,KING RD,SINCLAIR FR,37.34276572,-121.8459175
1898,688788,CR-0000094632,0,0,0,0,22-306-4004,False,True,51,10/31/2022 12:15:00 AM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,False,True,31646,CAPAY DR,SHAWN DR,37.25865923,-121.8877192
1899,712038,CR-0000101072,0,0,0,0,23-297-0484,False,False,0,10/24/2023 1:55:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Broadside,Intersection,Parked Vehicle,Not Applicable,Not Applicable,At,,True,True,113740,WILLOWMONT AV,ZISCH DR,37.26922099,-121.8889883
1900,696519,CR-0000099706,1,0,0,0,23-341-0210,False,False,0,12/7/2023 8:27:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,63436,FOXWORTHY AV,PLUMMER AV,37.27447587,-121.8935367
1901,712176,CR-0000101607,0,0,0,0,23-358-4002,False,True,,12/24/2023 5:55:00 PM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Rear End,Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,False,False,48400,DANIEL WY,MONROE ST,37.32295788,-121.9433209
1902,684671,CR-0000093298,0,0,1,1,22-236-0441,False,False,0,8/24/2022 12:10:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Motorcycle,Not Applicable,Not Applicable,At,,True,False,92300,MONROE ST,MOORPARK AV,37.31606595,-121.9433016
1903,682205,CR-0000091791,1,0,0,0,22-116-0127,False,False,0,4/26/2022 7:45:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Broadside,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,92300,MONROE ST,MOORPARK AV,37.31606595,-121.9433016
1904,692389,CR-0000097672,2,0,0,0,23-081-0010,True,False,309,3/22/2023 12:06:00 AM,No Pedestrians Involved,Wet,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Rain,Hit Object,Non-Related,Fixed Object,Not Applicable,Not Applicable,East Of,LIGHT POLE,True,False,92300,MONROE ST,MOORPARK AV,37.31606595,-121.9433016
1905,719715,CR-0000102887,0,0,0,0,24-126-4000,False,True,0,1/9/2024 7:00:00 PM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,92300,MONROE ST,MOORPARK AV,37.31606595,-121.9433016
1906,712265,CR-0000101720,0,0,0,0,23-007-4003,False,True,51,1/6/2023 12:05:00 PM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,False,False,104818,ROSEWOOD AV,STEVENS CREEK BL,37.32329716,-121.9543924
1907,681470,CR-0000090860,0,0,0,0,22-032-9704,False,True,0,2/1/2022 11:00:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,13991,BASCOM AV,NIMITZ FR,37.33339908,-121.9355173
1908,690466,CR-0000096578,0,0,0,0,22-358-0692,True,False,90,12/24/2022 8:26:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Unknown,Clear,Hit Object,Non-Related,Fixed Object,Not Applicable,Not Applicable,North Of,,True,False,13991,BASCOM AV,NIMITZ FR,37.33339908,-121.9355173
1909,712016,CR-0000101151,0,0,0,0,23-286-4003,False,True,0,10/31/2023 3:10:00 PM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,13991,BASCOM AV,NIMITZ FR,37.33339908,-121.9355173
1910,719767,CR-0000102940,0,0,0,0,24-022-4001,False,True,51,1/22/2024 6:50:00 AM,No Pedestrians Involved,Unknown,Unknown,Daylight,Unknown,Unknown,Unknown,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,South Of,,False,False,13991,BASCOM AV,NIMITZ FR,37.33339908,-121.9355173
1911,722433,CR-0000103763,0,0,0,0,24-101-4009,False,True,51,4/10/2024 5:24:00 PM,No Pedestrians Involved,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,False,False,13991,BASCOM AV,NIMITZ FR,37.33339908,-121.9355173
1912,722117,CR-0000103382,0,0,0,0,24-072-9702,False,True,51,3/9/2024 10:20:00 AM,No Pedestrians Involved,Unknown,Unknown,Daylight,Unknown,Unknown,Unknown,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,False,False,96953,OAKMONT PL,WILL ROGERS DR,37.30736763,-121.9705723
1913,689106,CR-0000094969,1,0,0,0,22-278-0553,False,False,84,10/5/2022 2:27:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Unknown,Controls Functioning,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,False,False,53602,EASTRIDGE WY,TULLY RD,37.32761519,-121.8181404
1914,689182,CR-0000095016,1,1,0,0,22-290-0494,True,False,0,10/17/2022 1:20:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,LIGHT POLE,True,False,53602,EASTRIDGE WY,TULLY RD,37.32761519,-121.8181404
1915,699030,CR-0000100336,1,0,0,0,23-302-0434,False,False,195,10/29/2023 10:50:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Rear End,Non-Related,Other Vehicle,Not Applicable,Not Applicable,East Of,,True,True,53602,EASTRIDGE WY,TULLY RD,37.32761519,-121.8181404
1916,699382,CR-0000100709,0,0,0,0,23-192-0512,True,False,0,7/11/2023 2:40:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Hit Object,Intersection,Fixed Object,Not Applicable,Not Applicable,At,TRAFFIC SIGNAL,True,False,53602,EASTRIDGE WY,TULLY RD,37.32761519,-121.8181404
1917,689641,CR-0000095623,1,0,0,0,22-333-0190,False,False,0,11/29/2022 8:03:00 AM,Crossing In Crosswalk - At Intersection,Dry,No Unusual Conditions,Daylight,Violation Driver 1,Controls Functioning,Clear,Vehicle/Pedestrian,Intersection,Pedestrian,South,North,At,PED,False,False,39764,CLARICE DR,HURAN DR,37.32447596,-121.8244109
1918,689924,CR-0000095996,2,0,0,0,22-221-0991,False,False,0,8/9/2022 9:47:00 PM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Rear End,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,57958,EVERWOOD CT,OCALA AV,37.34131999,-121.8187048
1919,712063,CR-0000100995,0,0,0,0,23-264-0111,False,False,108,9/21/2023 6:00:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,Controls Functioning,Clear,Sideswipe,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,South Of,,False,True,57111,ENESCO AV,OPHELIA AV,37.31782415,-121.8179736
1920,690046,CR-0000096114,0,0,0,0,22-189-0183,False,True,51,7/8/2022 9:20:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Non-Related,Other Vehicle,Not Applicable,Not Applicable,North Of,,False,True,39786,CLARICE DR,ORLANDO DR,37.32360762,-121.8257873
1921,682247,CR-0000091850,0,0,0,0,22-103-0077,False,False,99,4/13/2022 2:18:00 AM,No Pedestrians Involved,Dry,No Unusual Conditions,Dark - Street Light,Violation Driver 1,No Controls Present/Factor,Clear,Rear End,Non-Related,Parked Vehicle,Not Applicable,Not Applicable,East Of,,False,True,39797,CLARICE DR,PALMIRA WY,37.32400648,-121.8251089
1922,682780,CR-0000092359,3,0,0,0,22-142-0344,False,False,0,5/22/2022 9:50:00 AM,No Pedestrians Involved,Dry,Unknown,Daylight,Violation Driver 1,No Controls Present/Factor,Clear,Sideswipe,Intersection,Other Vehicle,Not Applicable,Not Applicable,At,,False,False,39775,CLARICE DR,KENESTA WY,37.32543101,-121.8230153
